relationship_row_id,doc_id,region,ethnography_group,entity_a,entity_a_type,entity_b,entity_b_type,scope_coded,reasoning,supporting_quote_raw,relation_label_raw,local_term_raw,symmetry_coded,relation_type_coded,confidence,notes,extracted_at
892,/Mossi_Skinner_333_NK,WesternAfrica,Mossi,dakiba,kin_role,the family rituals,group,kinship,Dakiba are named 'joking relatives' performing licensed antics at funerals within family rituals.,"the family rituals (such as the role of the dakiba [joking relatives], the preparation of the body, and matters of this kind) which take place within the confines of the homes of the deceased.",joking relatives,dakiba,unclear,joking_relationship,0.9,Dakiba are an institutionalized kin-role performing joking at funerals; text frames them as part of family ritual contexts.,2026-07-06T09:45:59.758399+00:00
893,/Mossi_Skinner_335_nk,WesternAfrica,Mossi,Catholic missionaries,group,their African converts (former students),group,within_group,"Text describes recurrent, culturally recognized joking/comradery between Catholic missionaries and their converts.","Whereas the Catholic priests made a total commitment to their charges (mind, body, and soul), the American Portestants were interested only in their souls. The result was that few American Protestants developed that easy comradery or “joking” relationship with their African converts that one witnesses so often between the Catholic missionaries and their former students.",joking relationship,,symmetric,joking_relationship,0.9,,2026-07-06T09:46:07.025334+00:00
894,/Mossi__263_NK,WesternAfrica,Mossi,Age-sets,age_set,Age-sets,age_set,within_group,"Text describes recurrent, reciprocal joking relationships between structurally separate age-sets.",Age-sets are structurally separate within the age-grade. Their relations are reciprocal: individual members co-operate in the arrangement of one another's sexual liaisons; they pool their labor and share the profits they earn as members of their co-operative work organizations;,Joking Between Age-Sets,,symmetric,joking_relationship,0.95,,2026-07-06T09:46:32.124345+00:00
895,/Mossi__263_NK,WesternAfrica,Mossi,villages,village,villages,village,within_group,Intervillage joking described as institutionalized between members (and chiefs) of different villages within the polity.,"When intervillage joking its institutionalized it may involve all the members of each community. However, I believe it is particularly expected of their respective chiefs.",Intervillage Joking,,symmetric,joking_relationship,0.9,Document refers to villages within same political system; treated as within_group.,2026-07-06T09:46:32.124345+00:00
896,/Mossi__263_NK,WesternAfrica,Mossi,the Mossi,ethnic group,the Gurunsi,ethnic group,cross_group,Explicitly states Mossi maintain joking relationships with Gurunsi as separate ethnic groups with reciprocal expectations.,"The joking relationship which the Mossi maintain with the Gurunsi and the Samogho peoples, among others, appears to involve the same structural characteristics.",Joking Between Ethnic Groups,,symmetric,joking_relationship,0.9,,2026-07-06T09:46:32.124345+00:00
897,/Mossi__263_NK,WesternAfrica,Mossi,the Mossi,ethnic group,the Samogho,ethnic group,cross_group,Text names Mossi–Samogho as having institutionalized joking with expectations of hospitality and assistance.,"The joking relationship which the Mossi maintain with the Gurunsi and the Samogho peoples, among others, appears to involve the same structural characteristics.",Joking Between Ethnic Groups,,symmetric,joking_relationship,0.9,,2026-07-06T09:46:32.124345+00:00
898,/Mossi__263_NK,WesternAfrica,Mossi,the Mossi,ethnic group,the Yarse,ethnic group,cross_group,"Author states belief that joking is institutionalized between Mossi and Yarse, an acculturated ethnic minority.","3. I believe that joking is also institutionalized between the Mossi and the Yarse, a highly acculturated ethnic minority of Mande origin who live throughout Yatenga.",,,unclear,joking_relationship,0.6,Author reports belief but notes inadequate data; coded lower confidence.,2026-07-06T09:46:32.124345+00:00
899,/Mossi__263_NK,WesternAfrica,Mossi,the Mossi,ethnic group,the indigenous blacksmith caste,caste,within_group,Text explicitly mentions institutionalized joking between Mossi and the indigenous blacksmith caste within the society.,There is also joking between the Mossi and the indigenous blacksmith caste. Unfortunately my data on these two instances of joking are inadequate.,,,unclear,joking_relationship,0.6,Author notes inadequate data; treated as within-group (caste within society).,2026-07-06T09:46:32.124345+00:00
926,/Nupe_Nadel_126_NK,WesternAfrica,Nupe,daughters-in-law,kin_role,the deceased,person,kinship,"Text states daughters-in-law are 'joking relations' exempt from mourning, indicating institutionalized kin joking with the deceased.","This, the Nupe will tell you, is quite in order: for the workers are always in-laws and ‘joking relations’ of the deceased (daughters-in-law or the wives of younger brothers), and are hence exempt from mourning.",joking relations,,unclear,joking_relationship,0.9,Extracted as kinship-based licensed teasing/familiarity between deceased and daughters-in-law; symmetry not specified.,2026-07-06T09:50:25.191354+00:00
927,/Nupe_Nadel_126_NK,WesternAfrica,Nupe,wives of younger brothers,kin_role,the deceased,person,kinship,"Text explicitly names wives of younger brothers as 'joking relations' exempt from mourning, a recurrent kin-based joking tie.","This, the Nupe will tell you, is quite in order: for the workers are always in-laws and ‘joking relations’ of the deceased (daughters-in-law or the wives of younger brothers), and are hence exempt from mourning.",joking relations,,unclear,joking_relationship,0.9,Wives of younger brothers coded as kin_role; relation framed as institutional exemption from mourning.,2026-07-06T09:50:25.191354+00:00
928,/Nupe_Nadel_241_NK,WesternAfrica,Nupe,boys and young men,group,the girls,group,within_group,"Document describes recurrent, culturally licensed teasing between youths and girls at the navũ festival.","There is cruder horseplay, too, the boys trying to seize the girls or to bump into them as though unwittingly; while in the shadows and under the bridge couples pursue their amorous play unseen. But though there is plenty of teasing and joking, the language is never obscene.",,,mixed,teasing,0.9,Patterned festivalized teasing/licensed erotic play between male youths and female youths during navũ.,2026-07-06T09:50:49.874828+00:00
929,/Nupe_Nadel_241_NK,WesternAfrica,Nupe,age-grade association under its leader,age_set,age-group,age_set,within_group,Text reports recurring organized mock battles and playful attacks between age-grade associations during the navũ.,"The girls come in little groups, while the boys and young men are formed into companies, each composed of an age-grade association under its leader.... now and again this clowning gives way to a mock battle, when the boys will thrust and throw the torches at one another, age-group fighting age-group, not seriously, but keenly and with marked excitement.",,navũ,symmetric,joking_relationship,0.95,Age-grade companies engage in ritualized competitive play/fighting as part of navũ.,2026-07-06T09:50:49.874828+00:00
930,/Nupe_Nadel_241_NK,WesternAfrica,Nupe,the threefold dynastic division of the city,regional group,rival territory,regional group,within_group,"Navũ bathing places and torch processions follow the three dynastic divisions, whose factions ritualized nightly raids and mock battles.","The three different bathing places are chosen in accordance with the threefold dynastic division of the city, and are visited by the age-grade associations in the respective local division.... Thus the torch processions invariably led to organized and heated fights between the three groups; on the way back from the river, especially, one would ambush the other or try to invade the rival territory.",factional jealousies / mock battle,navũ,symmetric,joking_relationship,0.85,Ritualized inter-faction fighting was licensed during navũ; government later forbade excesses.,2026-07-06T09:50:49.874828+00:00
931,/Nupe_Nadel_242_NK,WesternAfrica,Nupe,grandparents,kin_role,grandchildren of the opposite sex,kin_role,kinship,Explicitly listed kin-based recurring 'joking relationship' between grandparents and opposite-sex grandchildren.,"Thus the joking relationship obtains between grandparents and grandchildren of the opposite sex; between cross cousins; between a man and his

elder brothers' wives;",dzomanci / joking relationship,dzomanci,non_symmetric,joking_relationship,0.9,,2026-07-06T09:51:18.273911+00:00
932,/Nupe_Nadel_242_NK,WesternAfrica,Nupe,cross-cousins,kin_role,cross-cousins,kin_role,kinship,Text explicitly names cross-cousins as participants in the institutionalized joking relationship.,"Thus the joking relationship obtains between grandparents and grandchildren of the opposite sex; between cross cousins; between a man and his

elder brothers' wives;",dzomanci / joking relationship,dzomanci,non_symmetric,joking_relationship,0.9,,2026-07-06T09:51:18.273911+00:00
933,/Nupe_Nadel_242_NK,WesternAfrica,Nupe,a man,kin_role,his elder brothers' wives,kin_role,kinship,Line explicitly lists a man and his elder brothers' wives as a joking relationship pair derived from kinship positions.,"Thus the joking relationship obtains between grandparents and grandchildren of the opposite sex; between cross cousins; between a man and his

elder brothers' wives;",dzomanci / joking relationship,dzomanci,non_symmetric,joking_relationship,0.9,,2026-07-06T09:51:18.273911+00:00
934,/Nupe_Nadel_242_NK,WesternAfrica,Nupe,a man,kin_role,his mother's brother's wives,kin_role,kinship,Text lists man ↔ mother's brother's wives as a culturally recognized joking relationship.,"or between a man and his mother's brother's wives;

between a man and his wife's dzomanci; and between a woman and her

father-in-law and her mother-in-law's sister's sons.",dzomanci / joking relationship,dzomanci,non_symmetric,joking_relationship,0.9,,2026-07-06T09:51:18.273911+00:00
